ticker,open,close,low,high,volume,date,name,sector,industry
CRCM,7.86999988555908,7.90000009536743,7.84000015258789,7.96000003814697,36500,2014-12-11,CARE.COM INC.,CONSUMER SERVICES,OTHER CONSUMER SERVICES
CIA,7.19999980926514,7.48000001907349,7.1399998664856,7.57000017166138,61100,2013-07-23,CITIZENS INC.,FINANCE,LIFE INSURANCE
NSL,7.44000005722046,7.40999984741211,7.38000011444092,7.44999980926514,240700,2010-02-09,NUVEEN SENIOR INCOME FUND,,
FNB,16.8400001525879,16.7099990844727,16.6900005340576,17.0900001525879,166100,2006-02-01,F.N.B. CORPORATION,FINANCE,MAJOR BANKS
CHT,31.7199993133545,31.6000003814697,31.5900001525879,31.7999992370605,202400,2016-12-21,CHUNGHWA TELECOM CO. LTD.,PUBLIC UTILITIES,TELECOMMUNICATIONS EQUIPMENT
UEIC,25.3500003814697,25.2399997711182,25.1599998474121,25.7000007629395,30400,2011-07-12,UNIVERSAL ELECTRONICS INC.,CONSUMER NON-DURABLES,CONSUMER ELECTRONICS/APPLIANCES
KBAL,5.19906330108643,5.17564392089844,5.08977365493774,5.23028898239136,91300,2011-03-23,KIMBALL INTERNATIONAL INC.,CONSUMER DURABLES,HOME FURNISHINGS
BP,42.1699981689453,42.0900001525879,42.0299987792969,42.3600006103516,2543100,2012-08-13,BP P.L.C.,ENERGY,INTEGRATED OIL COMPANIES
AFL,0.202020198106766,0.202020198106766,0.202020198106766,0.203598484396935,686400,1983-01-18,AFLAC INCORPORATED,FINANCE,ACCIDENT &HEALTH INSURANCE
BBF,12.9700002670288,12.9700002670288,12.9200000762939,12.9700002670288,4300,2004-06-04,BLACKROCK MUNICIPAL INCOME INVESTMENT TRUST,,
ZGNX,34.0,32.4799995422363,30.0799999237061,34.0,28700,2011-08-11,ZOGENIX INC.,HEALTH CARE,MAJOR PHARMACEUTICALS
CTXS,11.2726945877075,11.0362920761108,10.9491958618164,11.2726945877075,3206800,1998-04-15,CITRIX SYSTEMS INC.,TECHNOLOGY,COMPUTER SOFTWARE: PREPACKAGED SOFTWARE
LMNX,28.25,28.3125,27.9375,29.875,53800,2000-11-09,LUMINEX CORPORATION,HEALTH CARE,MEDICAL/DENTAL INSTRUMENTS
PBT,4.5,4.5,4.5,4.5625,37000,1997-07-28,PERMIAN BASIN ROYALTY TRUST,ENERGY,OIL & GAS PRODUCTION
MEN,11.8000001907349,11.8500003814697,11.789999961853,11.8699998855591,43900,2017-11-03,BLACKROCK MUNIENHANCED FUND INC.,,
CL,1.109375,1.09375,1.0859375,1.125,1561600,1979-08-16,COLGATE-PALMOLIVE COMPANY,CONSUMER NON-DURABLES,PACKAGE GOODS/COSMETICS
PZC,11.0699996948242,11.0500001907349,11.0200004577637,11.1700000762939,130600,2016-11-29,PIMCO CALIFORNIA MUNICIPAL INCOME FUND III,,
SWKS,12.5625,13.15625,12.4375,13.1875,341000,1999-04-20,SKYWORKS SOLUTIONS INC.,TECHNOLOGY,SEMICONDUCTORS
GULF,22.2999992370605,22.4099998474121,22.1000003814697,22.5100002288818,14500,2014-03-27,WISDOMTREE MIDDLE EAST DIVIDEND FUND,,
UHS,9.65625,9.75,9.65625,9.75,138000,1997-06-19,UNIVERSAL HEALTH SERVICES INC.,HEALTH CARE,HOSPITAL/NURSING MANAGEMENT
GBAB,21.25,21.3099994659424,21.25,21.3999996185303,59600,2015-11-12,GUGGENHEIM TAXABLE MUNICIPAL MANAGED DURATION TRST,,
ZBRA,34.4599990844727,33.9700012207031,33.6500015258789,34.7200012207031,723400,2008-04-02,ZEBRA TECHNOLOGIES CORPORATION,TECHNOLOGY,INDUSTRIAL MACHINERY/COMPONENTS
ENV,50.0999984741211,50.6500015258789,49.3499984741211,51.2999992370605,290000,2017-12-15,ENVESTNET INC,MISCELLANEOUS,BUSINESS SERVICES
DZSI,15.25,15.8000001907349,15.25,16.1499996185303,38200,2014-06-05,DASAN ZHONE SOLUTIONS INC.,PUBLIC UTILITIES,TELECOMMUNICATIONS EQUIPMENT
PTSI,11.3125,11.25,10.875,11.3125,1400,1999-11-03,P.A.M. TRANSPORTATION SERVICES INC.,TRANSPORTATION,TRUCKING FREIGHT/COURIER SERVICES
CNMD,14.0,14.5,14.0,14.5,33700,1998-06-04,CONMED CORPORATION,HEALTH CARE,BIOTECHNOLOGY: ELECTROMEDICAL & ELECTROTHERAPEUTIC APPARATUS
MKL,145.375,144.875,142.125,145.375,9600,2000-10-31,MARKEL CORPORATION,FINANCE,PROPERTY-CASUALTY INSURERS
XLNX,27.4500007629395,27.6000003814697,27.1599998474121,27.6100006103516,3149100,2005-08-30,XILINX INC.,TECHNOLOGY,SEMICONDUCTORS
FRPH,16.6433334350586,16.1466674804688,16.1466674804688,16.6433334350586,1800,2005-05-19,FRP HOLDINGS INC.,FINANCE,REAL ESTATE
REX,18.2000007629395,18.9400005340576,17.4899997711182,19.0699996948242,202000,2008-04-03,REX AMERICAN RESOURCES CORPORATION,BASIC INDUSTRIES,MAJOR CHEMICALS
IIVI,3.35500001907349,3.33750009536743,3.29999995231628,3.41000008583069,105600,2002-06-06,II-VI INCORPORATED,CAPITAL GOODS,ELECTRONIC COMPONENTS
BMY,25.8764381408691,25.816951751709,25.7277221679688,26.0846385955811,2922900,1996-11-19,BRISTOL-MYERS SQUIBB COMPANY,HEALTH CARE,MAJOR PHARMACEUTICALS
GME,38.9599990844727,40.2900009155273,38.3600006103516,40.3400001525879,5057100,2014-06-17,GAMESTOP CORPORATION,CONSUMER SERVICES,ELECTRONICS DISTRIBUTION
TZOO,12.2600002288818,11.8900003433228,11.7799997329712,12.3900003433228,49000,2009-08-07,TRAVELZOO,TECHNOLOGY,EDP SERVICES
CSCO,0.0824652761220932,0.0807291641831398,0.0807291641831398,0.0842013880610466,61459200,1990-10-03,CISCO SYSTEMS INC.,TECHNOLOGY,COMPUTER COMMUNICATIONS EQUIPMENT
TR,22.0174617767334,22.3273296356201,21.9253387451172,22.3692035675049,96500,2010-11-22,TOOTSIE ROLL INDUSTRIES INC.,CONSUMER NON-DURABLES,SPECIALTY FOODS
CSQ,10.960000038147,11.0,10.9399995803833,11.0500001907349,233500,2008-07-25,CALAMOS STRATEGIC TOTAL RETURN FUND,,
OTEX,35.7099990844727,35.6599998474121,35.4799995422363,35.7799987792969,275800,2018-06-06,OPEN TEXT CORPORATION,TECHNOLOGY,EDP SERVICES
LEG,23.2099990844727,22.5799999237061,22.2900009155273,23.2099990844727,2357800,2010-06-17,LEGGETT & PLATT INCORPORATED,CONSUMER DURABLES,HOME FURNISHINGS
LDF,11.625,11.375,11.375,11.75,16700,1992-11-18,LATIN AMERICAN DISCOVERY FUND INC. (THE),,
OBAS,5.94000005722046,5.59999990463257,5.32999992370605,5.94000005722046,5100,2014-06-03,OPTIBASE LTD.,FINANCE,REAL ESTATE
HHS,165.100006103516,166.100006103516,164.899993896484,167.0,47800,2007-12-17,HARTE-HANKS INC.,TECHNOLOGY,ADVERTISING
UNM,26.6900005340576,27.6299991607666,26.6900005340576,27.6700000762939,3667200,2016-02-04,UNUM GROUP,FINANCE,ACCIDENT &HEALTH INSURANCE
PINC,37.75,37.0999984741211,36.9900016784668,37.9150009155273,577900,2018-07-10,PREMIER INC.,CONSUMER SERVICES,OTHER CONSUMER SERVICES
ANW,15.75,16.0,15.6899995803833,16.1700000762939,90800,2007-05-03,AEGEAN MARINE PETROLEUM NETWORK INC.,ENERGY,OIL REFINING/MARKETING
HMN,20.6499996185303,20.4699993133545,20.4500007629395,21.0,52700,2002-01-07,HORACE MANN EDUCATORS CORPORATION,FINANCE,PROPERTY-CASUALTY INSURERS
ABB,8.28999996185303,8.26000022888184,8.25,8.34000015258789,1697600,2005-11-14,ABB LTD,CONSUMER DURABLES,ELECTRICAL PRODUCTS
VTSI,1.8400000333786,1.82000005245209,1.82000005245209,2.0,2100,2015-07-02,VIRTRA INC.,CONSUMER SERVICES,SERVICES-MISC. AMUSEMENT & RECREATION
TPC,27.3600006103516,27.8400001525879,27.0400009155273,28.3099994659424,514300,2008-08-05,TUTOR PERINI CORPORATION,BASIC INDUSTRIES,GENERAL BLDG CONTRACTORS - NONRESIDENTIAL BLDGS
MUE,10.4375,10.4375,10.3125,10.4375,17600,2000-02-22,BLACKROCK MUNIHOLDINGS QUALITY FUND II INC.,,
IIVI,18.7999992370605,18.6200008392334,18.5100002288818,18.8199996948242,319500,2015-11-30,II-VI INCORPORATED,CAPITAL GOODS,ELECTRONIC COMPONENTS
JNP,24.5599994659424,23.9200000762939,23.2000007629395,24.7999992370605,13400,2004-11-03,JUNIPER PHARMACEUTICALS INC.,HEALTH CARE,MAJOR PHARMACEUTICALS
ENZ,10.3147497177124,10.3147497177124,10.3147497177124,10.5121612548828,33100,1983-01-06,ENZO BIOCHEM INC.,HEALTH CARE,MEDICAL SPECIALITIES
BFZ,12.9499998092651,12.9399995803833,12.9399995803833,13.0299997329712,41300,2002-12-18,BLACKROCK CALIFORNIA MUNICIPAL INCOME TRUST,,
NHLD,75.9375,72.5,70.0,80.0,3700,1999-12-16,NATIONAL HOLDINGS CORPORATION,FINANCE,INVESTMENT BANKERS/BROKERS/SERVICE
ORRF,37.823127746582,38.0952377319336,37.823127746582,38.0952377319336,3200,2004-09-09,ORRSTOWN FINANCIAL SERVICES INC,FINANCE,MAJOR BANKS
CIT,52.3699989318848,51.7299995422363,51.6100006103516,52.5900001525879,594900,2018-01-18,CIT GROUP INC (DEL),FINANCE,MAJOR BANKS
ETR,27.625,27.875,27.5,27.875,744500,1994-05-13,ENTERGY CORPORATION,PUBLIC UTILITIES,ELECTRIC UTILITIES: CENTRAL
TILE,18.4400005340576,18.2399997711182,18.2000007629395,18.4699993133545,166000,2014-05-30,INTERFACE INC.,CONSUMER DURABLES,HOME FURNISHINGS
ACLS,7.3600001335144,7.40000009536743,7.07999992370605,7.51999998092651,127000,2014-10-14,AXCELIS TECHNOLOGIES INC.,TECHNOLOGY,INDUSTRIAL MACHINERY/COMPONENTS
PVBC,13.25,13.2700004577637,13.25,13.2700004577637,400,2016-03-11,PROVIDENT BANCORP INC.,FINANCE,SAVINGS INSTITUTIONS
AKS,23.875,22.875,22.875,23.875,617300,1999-01-06,AK STEEL HOLDING CORPORATION,BASIC INDUSTRIES,STEEL/IRON ORE
LIVE,14.4099998474121,14.5299997329712,14.25,15.1899995803833,8200,2017-05-09,LIVE VENTURES INCORPORATED,FINANCE,FINANCE/INVESTORS SERVICES
SHLD,134.075653076172,133.554870605469,132.664260864258,134.74739074707,1605400,2007-02-01,SEARS HOLDINGS CORPORATION,CONSUMER SERVICES,DEPARTMENT/SPECIALTY RETAIL STORES
NATI,11.1481485366821,11.3240594863892,11.0740737915039,11.518518447876,342900,1999-06-07,NATIONAL INSTRUMENTS CORPORATION,TECHNOLOGY,COMPUTER SOFTWARE: PREPACKAGED SOFTWARE
ALG,14.25,15.0,14.25,15.0,2200,1993-06-23,ALAMO GROUP INC.,CAPITAL GOODS,INDUSTRIAL MACHINERY/COMPONENTS
SKT,35.4000015258789,35.439998626709,35.3400001525879,35.8600006103516,538500,2013-02-20,TANGER FACTORY OUTLET CENTERS INC.,CONSUMER SERVICES,REAL ESTATE INVESTMENT TRUSTS
FGB,8.5,8.35000038146973,8.31999969482422,8.52000045776367,27000,2008-09-12,FIRST TRUST SPECIALTY FINANCE AND FINANCIAL OPPORTUNITIES FUND,,
EIGI,14.3999996185303,13.9499998092651,13.8000001907349,14.5,598600,2013-12-03,ENDURANCE INTERNATIONAL GROUP HOLDINGS INC.,TECHNOLOGY,COMPUTER SOFTWARE: PREPACKAGED SOFTWARE
MCO,99.8000030517578,100.169998168945,99.7300033569336,101.029998779297,1550400,2014-11-26,MOODY&#39;S CORPORATION,FINANCE,FINANCE: CONSUMER SERVICES
TPC,5.0,4.875,4.875,5.0,1800,1978-12-20,TUTOR PERINI CORPORATION,BASIC INDUSTRIES,GENERAL BLDG CONTRACTORS - NONRESIDENTIAL BLDGS
SSFN,5.71999979019165,5.65000009536743,5.65000009536743,5.73000001907349,3400,2015-04-21,STEWARDSHIP FINANCIAL CORP,FINANCE,MAJOR BANKS
AU,8.44999980926514,8.5,8.28999996185303,8.60000038146973,6114400,2015-09-18,ANGLOGOLD ASHANTI LIMITED,BASIC INDUSTRIES,PRECIOUS METALS
CPT,86.9400024414062,86.4499969482422,86.3000030517578,87.1100006103516,389700,2018-01-24,CAMDEN PROPERTY TRUST,CONSUMER SERVICES,REAL ESTATE INVESTMENT TRUSTS
BTE,17.25,17.1200008392334,16.8099994659424,17.3700008392334,242900,2008-11-03,BAYTEX ENERGY CORP,ENERGY,OIL & GAS PRODUCTION
SCHN,62.0099983215332,62.8600006103516,61.7099990844727,63.1599998474121,271900,2011-02-01,SCHNITZER STEEL INDUSTRIES INC.,CONSUMER DURABLES,INDUSTRIAL SPECIALTIES
HRB,12.3299999237061,12.3500003814697,12.0200004577637,12.5299997329712,5994800,2010-11-08,H&R BLOCK INC.,CONSUMER SERVICES,OTHER CONSUMER SERVICES
CIL,13.0,13.0,12.6000003814697,13.0,1200,2012-05-14,VICTORYSHARES INTERNATIONAL VOLATILITY WTD ETF,,
MPAA,7.5,7.5,7.375,7.625,5000,1995-02-01,MOTORCAR PARTS OF AMERICA INC.,CAPITAL GOODS,AUTO PARTS:O.E.M.
BMRN,67.8600006103516,66.0299987792969,65.3499984741211,68.0800018310547,1998900,2014-04-03,BIOMARIN PHARMACEUTICAL INC.,HEALTH CARE,MAJOR PHARMACEUTICALS
SIMO,22.6599998474121,22.8999996185303,22.1700000762939,22.9799995422363,716600,2014-07-28,SILICON MOTION TECHNOLOGY CORPORATION,TECHNOLOGY,SEMICONDUCTORS
BKT,10.0,10.0,9.875,10.125,293900,1991-10-01,BLACKROCK INCOME TRUST INC. (THE),,
ABC,19.0599994659424,19.1800003051758,19.0450000762939,19.7649993896484,3360400,2008-09-23,AMERISOURCEBERGEN CORPORATION (HOLDING CO),HEALTH CARE,OTHER PHARMACEUTICALS
TTI,6.42000007629395,6.40000009536743,6.34000015258789,6.48000001907349,761100,2012-09-24,TETRA TECHNOLOGIES INC.,ENERGY,OIL & GAS PRODUCTION
GCP,16.2700004577637,16.8999996185303,15.5100002288818,18.25,4168600,2016-02-04,GCP APPLIED TECHNOLOGIES INC.,BASIC INDUSTRIES,MAJOR CHEMICALS
ERIE,91.0800018310547,91.8099975585938,90.6600036621094,92.1399993896484,52800,2016-04-06,ERIE INDEMNITY COMPANY,FINANCE,SPECIALTY INSURERS
ATGE,1.25,1.28125,1.25,1.3125,832000,1991-07-24,ADTALEM GLOBAL EDUCATION INC.,CONSUMER SERVICES,OTHER CONSUMER SERVICES
CIG,2.72000002861023,2.76999998092651,2.70000004768372,2.77999997138977,2071200,2016-10-20,COMP EN DE MN CEMIG ADS,PUBLIC UTILITIES,ELECTRIC UTILITIES: CENTRAL
INTU,84.0,83.620002746582,83.1699981689453,84.1999969482422,1255400,2014-09-15,INTUIT INC.,TECHNOLOGY,COMPUTER SOFTWARE: PREPACKAGED SOFTWARE
CPSH,1.70000004768372,1.54999995231628,1.54999995231628,1.95000004768372,14000,2013-07-31,CPS TECHNOLOGIES CORP.,CAPITAL GOODS,BUILDING MATERIALS
EXP,4.375,4.33333349227905,4.25,4.375,133500,1995-08-31,EAGLE MATERIALS INC,CAPITAL GOODS,BUILDING MATERIALS
TTEK,28.3199996948242,28.3099994659424,27.8999996185303,28.3799991607666,570500,2009-09-15,TETRA TECH INC.,CONSUMER SERVICES,MILITARY/GOVERNMENT/TECHNICAL
ADBE,4.375,4.34375,4.3125,4.390625,10788800,1997-07-01,ADOBE SYSTEMS INCORPORATED,TECHNOLOGY,COMPUTER SOFTWARE: PREPACKAGED SOFTWARE
BBT,1.97777771949768,1.97777771949768,1.97777771949768,2.02222228050232,4400,1981-10-28,BB&T CORPORATION,FINANCE,MAJOR BANKS
VKQ,15.5600004196167,15.5,15.5,15.6300001144409,29400,2004-03-02,INVESCO MUNICIPAL TRUST,,
CHCI,19.25,19.1800003051758,19.1800003051758,19.6000003814697,13000,2007-06-22,COMSTOCK HOLDING COMPANIES INC.,CAPITAL GOODS,HOMEBUILDING
TGS,2.15000009536743,2.25999999046326,2.15000009536743,2.26999998092651,196400,2009-01-13,TRANSPORTADORA DE GAS SA ORD B,PUBLIC UTILITIES,NATURAL GAS DISTRIBUTION
SKM,17.9500007629395,18.2299995422363,17.9400005340576,18.2900009155273,1681600,2011-03-04,SK TELECOM CO. LTD.,PUBLIC UTILITIES,TELECOMMUNICATIONS EQUIPMENT
SWZ,12.210000038147,12.2600002288818,12.210000038147,12.3000001907349,44100,2013-02-01,SWISS HELVETIA FUND INC. (THE),,
SNDX,15.1700000762939,14.4200000762939,13.8400001525879,15.1700000762939,145100,2016-10-12,SYNDAX PHARMACEUTICALS INC.,HEALTH CARE,MAJOR PHARMACEUTICALS
VXRT,235.125,259.875,226.875,259.875,6000,1999-07-13,VAXART INC.,HEALTH CARE,BIOTECHNOLOGY: BIOLOGICAL PRODUCTS (NO DIAGNOSTIC SUBSTANCES)
MYL,2.11111116409302,2.11111116409302,2.11111116409302,2.14814805984497,74800,1982-06-22,MYLAN N.V.,HEALTH CARE,MAJOR PHARMACEUTICALS
CVGW,11.1000003814697,11.4399995803833,10.8999996185303,11.4399995803833,28800,2003-11-12,CALAVO GROWERS INC.,CONSUMER NON-DURABLES,FARMING/SEEDS/MILLING
CNO,19.5599994659424,19.7600002288818,19.3600006103516,19.8299999237061,1121500,2015-10-23,CNO FINANCIAL GROUP INC.,FINANCE,ACCIDENT &HEALTH INSURANCE
EGY,8.76000022888184,9.13000011444092,8.65999984741211,9.18000030517578,1233700,2014-09-11,VAALCO ENERGY INC.,ENERGY,OIL & GAS PRODUCTION
WMT,2.875,2.9921875,2.84375,3.0,5643200,1986-07-30,WALMART INC.,CONSUMER SERVICES,DEPARTMENT/SPECIALTY RETAIL STORES
STL,11.0,11.210000038147,10.8500003814697,11.25,173400,2004-06-22,STERLING BANCORP,FINANCE,MAJOR BANKS
INTX,2.28999996185303,2.22000002861023,2.10999989509583,2.28999996185303,1800,2016-06-27,INTERSECTIONS INC.,TECHNOLOGY,EDP SERVICES
TLYS,8.53999996185303,8.51000022888184,8.30000019073486,8.59000015258789,158100,2017-04-17,TILLY&#39;S INC.,CONSUMER SERVICES,CLOTHING/SHOE/ACCESSORY STORES
MFSF,21.7999992370605,21.4099998474121,21.1200008392334,21.9899997711182,6600,2014-10-27,MUTUALFIRST FINANCIAL INC.,FINANCE,MAJOR BANKS
MTH,28.7999992370605,28.0499992370605,27.5499992370605,28.8050003051758,524600,2003-10-24,MERITAGE CORPORATION,CAPITAL GOODS,HOMEBUILDING
LANC,85.8399963378906,85.5599975585938,85.0999984741211,86.0899963378906,55000,2013-11-25,LANCASTER COLONY CORPORATION,CONSUMER NON-DURABLES,PACKAGED FOODS
PSCT,29.2000007629395,29.3400001525879,29.2000007629395,29.4799995422363,13600,2012-08-06,POWERSHARES S&P SMALLCAP INFORMATION TECHNOLOGY PORTFOLIO,,
JNJ,63.9199981689453,63.5699996948242,63.560001373291,64.1500015258789,6121400,2005-08-19,JOHNSON & JOHNSON,HEALTH CARE,MAJOR PHARMACEUTICALS
WERN,12.1199998855591,11.3999996185303,11.1599998474121,12.1199998855591,243600,1998-04-27,WERNER ENTERPRISES INC.,TRANSPORTATION,TRUCKING FREIGHT/COURIER SERVICES
ATU,27.6399993896484,27.1749992370605,27.1749992370605,27.7749996185303,368400,2005-02-09,ACTUANT CORPORATION,TECHNOLOGY,INDUSTRIAL MACHINERY/COMPONENTS
BBVA,11.0821666717529,11.6525001525879,11.0625,11.6721668243408,2976300,2010-07-07,BANCO BILBAO VISCAYA ARGENTARIA S.A.,FINANCE,COMMERCIAL BANKS
ZBK,30.4699993133545,30.2600002288818,30.2600002288818,30.4699993133545,2600,2017-10-20,ZIONS BANCORPORATION,FINANCE,MAJOR BANKS
EQT,47.2200012207031,48.7400016784668,47.0699996948242,49.060001373291,2635000,2018-04-05,EQT CORPORATION,ENERGY,OIL & GAS PRODUCTION
SWN,1.35000002384186,1.34375,1.32500004768372,1.35000002384186,166400,2002-02-12,SOUTHWESTERN ENERGY COMPANY,ENERGY,OIL & GAS PRODUCTION
SQBG,15.6300001144409,15.710000038147,15.2200002670288,15.960000038147,160900,2015-09-14,SEQUENTIAL BRANDS GROUP INC.,CONSUMER NON-DURABLES,APPAREL
CVGW,48.9900016784668,48.0699996948242,47.6699981689453,49.1399993896484,112000,2015-09-11,CALAVO GROWERS INC.,CONSUMER NON-DURABLES,FARMING/SEEDS/MILLING
IPCI,3.65000009536743,3.51999998092651,3.40000009536743,3.65000009536743,21200,2011-03-14,INTELLIPHARMACEUTICS INTERNATIONAL INC.,HEALTH CARE,MAJOR PHARMACEUTICALS
AMAT,0.30859375,0.3125,0.30859375,0.32421875,13273600,1988-01-04,APPLIED MATERIALS INC.,TECHNOLOGY,SEMICONDUCTORS
MTDR,22.2099990844727,21.6800003051758,21.5300006866455,22.2099990844727,898000,2017-04-28,MATADOR RESOURCES COMPANY,ENERGY,OIL & GAS PRODUCTION
CIEN,19.4200000762939,19.5599994659424,19.3400001525879,19.7299995422363,1288900,2015-02-09,CIENA CORPORATION,PUBLIC UTILITIES,TELECOMMUNICATIONS EQUIPMENT
PCG,43.3699989318848,42.6399993896484,42.4900016784668,43.560001373291,4519800,2008-01-18,PACIFIC GAS & ELECTRIC CO.,PUBLIC UTILITIES,POWER GENERATION
NHLD,3.29999995231628,3.20000004768372,3.20000004768372,3.59999990463257,20700,2013-01-30,NATIONAL HOLDINGS CORPORATION,FINANCE,INVESTMENT BANKERS/BROKERS/SERVICE
WMK,27.5,27.5,27.375,27.75,3200,1988-08-16,WEIS MARKETS INC.,CONSUMER SERVICES,FOOD CHAINS
VIA,85.5199966430664,86.0599975585938,85.5199966430664,86.6800003051758,12400,2014-02-19,VIACOM INC.,CONSUMER SERVICES,TELEVISION SERVICES
NPK,78.8899993896484,79.7799987792969,78.25,79.8099975585938,7900,2013-03-26,NATIONAL PRESTO INDUSTRIES INC.,CAPITAL GOODS,ORDNANCE AND ACCESSORIES
ADM,44.5,43.0699996948242,42.8899993896484,44.5,4287900,2006-07-07,ARCHER-DANIELS-MIDLAND COMPANY,CONSUMER NON-DURABLES,PACKAGED FOODS
AUBN,52.4000015258789,53.5,51.560001373291,53.5,4100,2018-07-09,AUBURN NATIONAL BANCORPORATION INC.,FINANCE,MAJOR BANKS
ASH,24.6575336456299,25.0733852386475,24.4129161834717,25.3620357513428,3306700,2010-07-23,ASHLAND GLOBAL HOLDINGS INC.,CONSUMER DURABLES,SPECIALTY CHEMICALS
VICR,7.92000007629395,8.01000022888184,7.76000022888184,8.05000019073486,77900,2012-04-04,VICOR CORPORATION,CAPITAL GOODS,INDUSTRIAL MACHINERY/COMPONENTS
NCS,16.4899997711182,15.7600002288818,15.6499996185303,16.4899997711182,173600,2015-01-15,NCI BUILDING SYSTEMS INC.,CAPITAL GOODS,METAL FABRICATIONS
DISCB,26.3400001525879,26.4799995422363,26.0599994659424,26.4899997711182,800,2015-08-26,DISCOVERY INC.,CONSUMER SERVICES,TELEVISION SERVICES
SBLK,263.25,273.75,257.25,277.5,6800,2009-06-23,STAR BULK CARRIERS CORP.,TRANSPORTATION,MARINE TRANSPORTATION
APD,31.6258087158203,31.8570766448975,31.4523582458496,31.9727096557617,814700,1999-09-01,AIR PRODUCTS AND CHEMICALS INC.,BASIC INDUSTRIES,MAJOR CHEMICALS
NEOG,3.9232029914856,3.88986134529114,3.8120641708374,3.9232029914856,55700,2005-02-25,NEOGEN CORPORATION,HEALTH CARE,BIOTECHNOLOGY: IN VITRO & IN VIVO DIAGNOSTIC SUBSTANCES
TSS,17.9166660308838,17.75,17.6666660308838,17.9166660308838,36400,1996-05-28,TOTAL SYSTEM SERVICES INC.,MISCELLANEOUS,BUSINESS SERVICES
JOE,79.8199996948242,79.9599990844727,79.1900024414062,80.3399963378906,425500,2005-06-09,ST. JOE COMPANY (THE),CONSUMER SERVICES,HOMEBUILDING
SSL,28.8500003814697,28.8899993896484,28.6800003051758,29.0900001525879,254700,2017-06-09,SASOL LTD.,ENERGY,OIL & GAS PRODUCTION
WFC,27.1800003051758,26.8600006103516,26.7600002288818,27.4300003051758,31956700,2010-11-17,WELLS FARGO & COMPANY,FINANCE,MAJOR BANKS
URBN,1.328125,1.3359375,1.3125,1.359375,462400,1994-07-12,URBAN OUTFITTERS INC.,CONSUMER SERVICES,CLOTHING/SHOE/ACCESSORY STORES
DHR,0.22507581114769,0.22507581114769,0.22507581114769,0.228037342429161,308100,1986-08-05,DANAHER CORPORATION,CAPITAL GOODS,INDUSTRIAL MACHINERY/COMPONENTS
LEA,111.699996948242,111.730003356934,110.410003662109,111.860000610352,589600,2015-05-01,LEAR CORPORATION,CAPITAL GOODS,AUTO PARTS:O.E.M.
TY,28.0625,28.1875,28.0625,28.375,41400,1998-11-04,TRI CONTINENTAL CORPORATION,,
BMO,78.0599975585938,77.9000015258789,77.8000030517578,78.1500015258789,311500,2017-10-16,BANK OF MONTREAL,FINANCE,COMMERCIAL BANKS
SUSC,25.2000007629395,25.3799991607666,25.1359996795654,25.3799991607666,9600,2018-01-19,ISHARES ESG USD CORPORATE BOND ETF,,
PGJ,14.0,14.1700000762939,13.9799995422363,14.1800003051758,72700,2006-01-03,POWERSHARES GOLDEN DRAGON CHINA PORTFOLIO,,
GROW,1.6599999666214,1.64999997615814,1.64999997615814,1.67999994754791,2500,2016-03-21,U.S. GLOBAL INVESTORS INC.,FINANCE,INVESTMENT MANAGERS
BSTC,9.25,9.25,9.125,9.25,3200,1994-09-19,BIOSPECIFICS TECHNOLOGIES CORP,HEALTH CARE,MAJOR PHARMACEUTICALS
PSB,59.7999992370605,59.0999984741211,57.6500015258789,59.810001373291,97400,2006-08-01,PS BUSINESS PARKS INC.,CONSUMER SERVICES,REAL ESTATE INVESTMENT TRUSTS
CUK,52.5999984741211,52.6800003051758,52.5099983215332,52.7999992370605,22500,2004-10-25,CARNIVAL CORPORATION,CONSUMER SERVICES,MARINE TRANSPORTATION
LFVN,1.04999995231628,1.04999995231628,1.03600001335144,1.19000005722046,5900,2008-10-09,LIFEVANTAGE CORPORATION,HEALTH CARE,MAJOR PHARMACEUTICALS
CBD,16.2299995422363,15.5950002670288,15.5050001144409,16.3150005340576,776400,2006-06-05,COMPANHIA BRASILEIRA DE DISTRIBUICAO,CONSUMER SERVICES,FOOD CHAINS
SPRT,8.25,8.25,8.13000011444092,8.85000038146973,2500,2001-11-23,SUPPORT.COM INC.,TECHNOLOGY,EDP SERVICES
UFPI,9.12333297729492,9.26000022888184,8.8100004196167,9.28999996185303,129300,2011-11-08,UNIVERSAL FOREST PRODUCTS INC.,BASIC INDUSTRIES,FOREST PRODUCTS
SSC,1.89999997615814,1.86000001430511,1.86000001430511,1.97000002861023,182900,2017-06-23,SEVEN STARS CLOUD GROUP INC.,CONSUMER SERVICES,TELEVISION SERVICES
ACGL,1.65972220897675,1.65277779102325,1.625,1.66666662693024,1597500,2001-01-26,ARCH CAPITAL GROUP LTD.,FINANCE,PROPERTY-CASUALTY INSURERS
FMC,25.4950008392334,25.6499996185303,25.0750007629395,25.8700008392334,1726400,2009-05-22,FMC CORPORATION,BASIC INDUSTRIES,MAJOR CHEMICALS
CNAT,5.11999988555908,5.07999992370605,5.03000020980835,5.17999982833862,347200,2017-06-08,CONATUS PHARMACEUTICALS INC.,HEALTH CARE,MAJOR PHARMACEUTICALS
TPL,6.30000019073486,6.30000019073486,6.30000019073486,6.30000019073486,3000,1985-04-22,TEXAS PACIFIC LAND TRUST,ENERGY,OIL & GAS PRODUCTION
