ticker,open,close,low,high,volume,date,name,sector,industry
CFMS,5.15000009536743,5.19000005722046,5.01000022888184,5.23000001907349,249800,2017-03-13,CONFORMIS INC.,HEALTH CARE,INDUSTRIAL SPECIALTIES
TSM,42.4000015258789,42.439998626709,42.189998626709,42.4799995422363,3538200,2018-01-08,TAIWAN SEMICONDUCTOR MANUFACTURING COMPANY LTD.,TECHNOLOGY,SEMICONDUCTORS
GDO,16.5,16.5599994659424,16.4799995422363,16.5900001525879,21600,2016-04-08,WESTERN ASSET GLOBAL CORPORATE DEFINED OPPORTUNITY FUND INC.,,
SPG,61.1855621337891,63.7283325195312,60.7742233276367,63.9900894165039,5985500,2009-10-29,SIMON PROPERTY GROUP INC.,CONSUMER SERVICES,REAL ESTATE INVESTMENT TRUSTS
NEE,60.8499984741211,60.2000007629395,60.0499992370605,61.9799995422363,3647400,2007-08-10,NEXTERA ENERGY INC.,PUBLIC UTILITIES,ELECTRIC UTILITIES: CENTRAL
ECT,3.15000009536743,3.11999988555908,3.11999988555908,3.19000005722046,39500,2015-06-24,ECA MARCELLUS TRUST I,ENERGY,OIL & GAS PRODUCTION
CCJ,11.3400001525879,11.7299995422363,11.2299995422363,11.7600002288818,4073800,2017-02-13,CAMECO CORPORATION,BASIC INDUSTRIES,PRECIOUS METALS
NOV,8.0432825088501,7.81334543228149,7.79080247879028,8.11541938781738,1327400,2002-09-24,NATIONAL OILWELL VARCO INC.,ENERGY,METAL FABRICATIONS
IMMU,3.53999996185303,3.41000008583069,3.36999988555908,3.60999989509583,802300,2014-09-25,IMMUNOMEDICS INC.,HEALTH CARE,BIOTECHNOLOGY: IN VITRO & IN VIVO DIAGNOSTIC SUBSTANCES
AP,12.5,12.4499998092651,12.4499998092651,12.5100002288818,500,2001-03-16,AMPCO-PITTSBURGH CORPORATION,CAPITAL GOODS,FLUID CONTROLS
OSUR,9.69999980926514,9.80000019073486,9.61999988555908,9.82999992370605,326400,2007-09-27,ORASURE TECHNOLOGIES INC.,HEALTH CARE,MEDICAL/DENTAL INSTRUMENTS
LXU,4.25,4.25,4.125,4.25,13500,1997-11-18,LSB INDUSTRIES INC.,BASIC INDUSTRIES,MAJOR CHEMICALS
GGAL,5.75,5.86999988555908,5.69999980926514,5.88000011444092,111100,2006-08-17,GRUPO FINANCIERO GALICIA S.A.,FINANCE,COMMERCIAL BANKS
HBP,2.30999994277954,2.47000002861023,2.30999994277954,2.47000002861023,2800,2013-09-16,HUTTIG BUILDING PRODUCTS INC.,CONSUMER SERVICES,RETAIL: BUILDING MATERIALS
BAF,15.1899995803833,15.0699996948242,15.0600004196167,15.1899995803833,6900,2003-06-20,BLACKROCK INCOME INVESTMENT QUALITY TRUST,,
BANR,110.669998168945,108.709999084473,108.709999084473,110.669998168945,3300,2003-03-26,BANNER CORPORATION,FINANCE,MAJOR BANKS
BOE,15.5,14.210000038147,14.0600004196167,16.0900001525879,58200,2008-12-15,BLACKROCK GLOBAL,,
GJH,9.42000007629395,9.47999954223633,9.40999984741211,9.47999954223633,1000,2005-07-08,STRATS TRUST,FINANCE,FINANCE: CONSUMER SERVICES
NVG,14.5699996948242,14.6599998474121,14.5699996948242,14.6999998092651,36600,2005-08-24,NUVEEN AMT-FREE MUNICIPAL CREDIT INCOME FUND,,
MUR,5.07340240478516,4.96545791625977,4.88449907302856,5.07340240478516,218100,1983-01-26,MURPHY OIL CORPORATION,ENERGY,OIL & GAS PRODUCTION
FORM,42.6699981689453,43.0,42.5400009155273,43.5200004577637,501100,2007-10-12,FORMFACTOR INC.,TECHNOLOGY,SEMICONDUCTORS
NSL,6.55000019073486,6.59000015258789,6.53999996185303,6.59000015258789,46300,2018-04-26,NUVEEN SENIOR INCOME FUND,,
CTHR,3.71000003814697,3.69000005722046,3.54999995231628,3.75,52100,2012-07-26,CHARLES & COLVARD LTD.,CONSUMER DURABLES,CONSUMER SPECIALTIES
MNOV,6.82999992370605,6.65000009536743,6.51000022888184,7.03000020980835,185400,2016-06-21,MEDICINOVA INC.,HEALTH CARE,MAJOR PHARMACEUTICALS
DHIL,56.25,56.25,56.25,56.875,1200,1998-07-29,DIAMOND HILL INVESTMENT GROUP INC.,FINANCE,INVESTMENT MANAGERS
BZH,159.16667175293,154.83332824707,153.58332824707,159.16667175293,339000,2003-10-24,BEAZER HOMES USA INC.,CAPITAL GOODS,HOMEBUILDING
NC,3.41863369941711,3.40664386749268,3.37442088127136,3.42013239860535,112000,2003-03-25,NACCO INDUSTRIES INC.,CONSUMER DURABLES,CONSUMER ELECTRONICS/APPLIANCES
JSD,15.1000003814697,15.4200000762939,15.1000003814697,15.4499998092651,94800,2015-10-08,NUVEEN SHORT DURATION CREDIT OPPORTUNITIES FUND,,
ESS,235.600006103516,238.149993896484,233.25,238.25,350700,2015-12-23,ESSEX PROPERTY TRUST INC.,CONSUMER SERVICES,REAL ESTATE INVESTMENT TRUSTS
NAVG,6.875,6.875,6.875,6.875,6000,2001-03-19,THE NAVIGATORS GROUP INC.,FINANCE,PROPERTY-CASUALTY INSURERS
LTBR,1.12999999523163,1.14999997615814,1.12000000476837,1.14999997615814,206900,2018-06-05,LIGHTBRIDGE CORPORATION,CONSUMER SERVICES,PROFESSIONAL SERVICES
ANGO,15.0,15.0,14.8299999237061,15.0299997329712,63700,2011-12-05,ANGIODYNAMICS INC.,HEALTH CARE,MEDICAL/DENTAL INSTRUMENTS
MARPS,15.5,15.5,15.5,15.5,100,2000-04-27,MARINE PETROLEUM TRUST,ENERGY,OIL & GAS PRODUCTION
MXWL,10.3500003814697,10.4499998092651,9.97999954223633,10.5799999237061,19800,2004-02-23,MAXWELL TECHNOLOGIES INC.,MISCELLANEOUS,INDUSTRIAL MACHINERY/COMPONENTS
CVCY,10.0,10.0,9.75,10.25,1800,2003-10-22,CENTRAL VALLEY COMMUNITY BANCORP,FINANCE,MAJOR BANKS
WSBF,16.0864009857178,16.2048854827881,16.0772876739502,16.2048854827881,19400,2007-04-16,WATERSTONE FINANCIAL INC.,FINANCE,SAVINGS INSTITUTIONS
SHBI,5.26999998092651,5.19999980926514,5.05000019073486,5.30000019073486,2100,2011-11-11,SHORE BANCSHARES INC,FINANCE,MAJOR BANKS
LECO,6.0,6.125,6.0,6.125,11200,1995-11-30,LINCOLN ELECTRIC HOLDINGS INC.,TECHNOLOGY,INDUSTRIAL MACHINERY/COMPONENTS
DTF,16.8125,16.875,16.8125,16.875,5300,1998-05-08,DUFF & PHELPS UTILITIES TAX-FREE INCOME INC.,,
ALDR,43.060001373291,42.9700012207031,42.25,44.25,272400,2015-06-03,ALDER BIOPHARMACEUTICALS INC.,HEALTH CARE,MAJOR PHARMACEUTICALS
HD,6.63888883590698,6.84722232818604,6.61111116409302,6.88888883590698,8469000,1991-12-02,HOME DEPOT INC. (THE),CONSUMER SERVICES,RETAIL: BUILDING MATERIALS
ABIO,2.86999988555908,2.95000004768372,2.86999988555908,2.97000002861023,16600,2016-09-22,ARCA BIOPHARMA INC.,HEALTH CARE,BIOTECHNOLOGY: IN VITRO & IN VIVO DIAGNOSTIC SUBSTANCES
DLX,75.8899993896484,76.6100006103516,75.3399963378906,76.6699981689453,317800,2018-04-05,DELUXE CORPORATION,CONSUMER DURABLES,PUBLISHING
BANC,11.8599996566772,11.6800003051758,11.5600004196167,11.9799995422363,17100,2012-10-18,BANC OF CALIFORNIA INC.,FINANCE,MAJOR BANKS
KGJI,2.58999991416931,2.51999998092651,2.46000003814697,2.58999991416931,186700,2012-05-18,KINGOLD JEWELRY INC.,MISCELLANEOUS,BUSINESS SERVICES
GBX,56.5299987792969,55.810001373291,55.2999992370605,56.5299987792969,478200,2015-03-05,GREENBRIER COMPANIES INC. (THE),CAPITAL GOODS,RAILROADS
RRD,10.09375,10.203125,10.046875,10.203125,306400,1983-06-09,R.R. DONNELLEY & SONS COMPANY,MISCELLANEOUS,PUBLISHING
CWT,1.90625,1.875,1.875,1.96875,3200,1980-04-28,CALIFORNIA WATER  SERVICE GROUP HOLDING,PUBLIC UTILITIES,WATER SUPPLY
PPC,10.0,10.0,10.0,10.0266666412354,25500,1998-01-20,PILGRIM&#39;S PRIDE CORPORATION,CONSUMER NON-DURABLES,MEAT/POULTRY/FISH
FLL,2.1875,2.25,2.0,2.5,47300,1999-01-27,FULL HOUSE RESORTS INC.,CONSUMER SERVICES,HOTELS/RESORTS
BMY,5.81476259231567,5.79989099502563,5.71066188812256,5.90399169921875,5371800,1984-08-03,BRISTOL-MYERS SQUIBB COMPANY,HEALTH CARE,MAJOR PHARMACEUTICALS
SRI,11.4099998474121,10.9700002670288,10.8800001144409,11.6999998092651,32200,2007-03-02,STONERIDGE INC.,CAPITAL GOODS,AUTO PARTS:O.E.M.
AAON,5.43604946136475,5.44197511672974,5.39851856231689,5.48148155212402,234900,2007-03-01,AAON INC.,CAPITAL GOODS,INDUSTRIAL MACHINERY/COMPONENTS
GGG,13.0833330154419,12.8933334350586,12.8500003814697,13.2066669464111,921900,2006-08-23,GRACO INC.,CAPITAL GOODS,FLUID CONTROLS
TWIN,7.39842510223389,7.359375,7.359375,7.39842510223389,74800,1998-07-22,TWIN DISC INCORPORATED,TECHNOLOGY,INDUSTRIAL MACHINERY/COMPONENTS
AYI,56.2400016784668,56.7000007629395,55.7700004577637,56.8400001525879,184700,2011-02-25,ACUITY BRANDS INC,CONSUMER DURABLES,BUILDING PRODUCTS
TTMI,10.789999961853,10.9099998474121,10.6700000762939,10.9200000762939,854500,2007-05-29,TTM TECHNOLOGIES INC.,TECHNOLOGY,ELECTRICAL PRODUCTS
SPGI,62.1699981689453,63.0099983215332,62.1699981689453,63.2099990844727,924600,2013-09-16,S&P GLOBAL INC.,FINANCE,FINANCE: CONSUMER SERVICES
COHU,16.5,16.0,15.75,16.5,92400,1995-09-21,COHU INC.,CAPITAL GOODS,ELECTRICAL PRODUCTS
CTL,32.6100006103516,32.5900001525879,32.4000015258789,32.7700004577637,485100,2005-06-03,CENTURYLINK INC.,PUBLIC UTILITIES,TELECOMMUNICATIONS EQUIPMENT
PATK,5.19999980926514,5.02222204208374,5.02222204208374,5.19999980926514,34200,2004-04-26,PATRICK INDUSTRIES INC.,BASIC INDUSTRIES,FOREST PRODUCTS
SGMS,17.9799995422363,17.3400001525879,16.8299999237061,18.3199996948242,1343800,2009-05-06,SCIENTIFIC GAMES CORP,TECHNOLOGY,EDP SERVICES
RF,27.2881908416748,27.6688804626465,26.9804000854492,27.7012805938721,649100,2002-09-13,REGIONS FINANCIAL CORPORATION,FINANCE,MAJOR BANKS
EBR,14.5799999237061,14.5500001907349,14.4399995803833,14.7700004577637,545600,2010-03-24,CENTRAIS ELECTRICAS BRASILEIRAS S.A.- ELETROBRAS,PUBLIC UTILITIES,ELECTRIC UTILITIES: CENTRAL
UZA,24.9599990844727,25.1399993896484,24.9500007629395,25.1399993896484,13500,2015-08-26,UNITED STATES CELLULAR CORPORATION,PUBLIC UTILITIES,TELECOMMUNICATIONS EQUIPMENT
JMF,19.0799999237061,19.0,18.9899997711182,19.1499996185303,82600,2014-01-21,NUVEEN ENERGY MLP TOTAL RETURN FUND,,
MITK,4.63000011444092,4.55000019073486,4.44999980926514,4.67999982833862,455600,2012-08-21,MITEK SYSTEMS INC.,TECHNOLOGY,COMPUTER PERIPHERAL EQUIPMENT
BAX,26.7680606842041,26.9853343963623,26.7354698181152,27.1537208557129,6569400,2007-03-08,BAXTER INTERNATIONAL INC.,HEALTH CARE,MEDICAL/DENTAL INSTRUMENTS
AWP,3.65000009536743,3.82999992370605,3.59999990463257,3.83999991416931,589200,2008-12-19,ABERDEEN GLOBAL PREMIER PROPERTIES FUND,,
EMMS,2.11999988555908,2.27999997138977,2.0,2.27999997138977,9600,2016-05-19,EMMIS COMMUNICATIONS CORPORATION,CONSUMER SERVICES,BROADCASTING
ALOT,9.52999973297119,9.60000038146973,9.31999969482422,9.60999965667725,9900,2012-12-18,ASTRONOVA INC.,TECHNOLOGY,COMPUTER PERIPHERAL EQUIPMENT
MCD,43.4375,43.25,43.0625,43.6875,3825700,1999-04-27,MCDONALD&#39;S CORPORATION,CONSUMER SERVICES,RESTAURANTS
ITIC,6.5,6.5,6.5,7.25,700,1988-09-27,INVESTORS TITLE COMPANY,FINANCE,SPECIALTY INSURERS
FRED,12.8599996566772,12.8299999237061,12.5900001525879,13.0,323000,2008-07-18,FRED&#39;S INC.,CONSUMER SERVICES,DEPARTMENT/SPECIALTY RETAIL STORES
IRL,10.3000001907349,10.4099998474121,10.3000001907349,10.4499998092651,16500,2013-05-03,NEW IRELAND FUND INC. (THE),,
BBD,8.61006736755371,8.45229148864746,8.27948951721191,8.87302780151367,15238800,2008-10-21,BANCO BRADESCO SA,FINANCE,MAJOR BANKS
VBF,18.25,18.2000007629395,18.0799999237061,18.2999992370605,54400,2018-03-01,INVESCO BOND FUND,,
EXR,16.2000007629395,16.1299991607666,15.9499998092651,16.2399997711182,248300,2006-07-03,EXTRA SPACE STORAGE INC,CONSUMER SERVICES,REAL ESTATE INVESTMENT TRUSTS
SPEX,152.0,171.0,151.050003051758,171.0,200,2012-11-29,SPHERIX INCORPORATED,MISCELLANEOUS,MULTI-SECTOR COMPANIES
NYV,14.5699996948242,14.9499998092651,14.5699996948242,14.9499998092651,6600,2009-10-21,NUVEEN NEW YORK MUNICIPAL VALUE FUND 2,,
MLI,11.1999998092651,11.2049999237061,11.0,11.3149995803833,566800,2010-02-09,MUELLER INDUSTRIES INC.,CAPITAL GOODS,METAL FABRICATIONS
NAT,9.00793647766113,8.90873050689697,8.76984119415283,9.0476188659668,758100,2014-08-15,NORDIC AMERICAN TANKERS LIMITED,CONSUMER SERVICES,MARINE TRANSPORTATION
PAGG,25.3400001525879,25.9300003051758,25.3400001525879,25.9300003051758,3400,2017-01-24,POWERSHARES GLOBAL AGRICULTURE PORTFOLIO,,
ATAI,11.5,11.9799995422363,11.5,12.0,15200,2008-09-05,ATA INC.,CONSUMER SERVICES,OTHER CONSUMER SERVICES
FLOW,28.4099998474121,28.8099994659424,28.2000007629395,29.3099994659424,305800,2015-12-23,SPX FLOW INC.,TECHNOLOGY,INDUSTRIAL MACHINERY/COMPONENTS
MLAB,3.5625,3.5,3.5,3.625,6800,1995-06-29,MESA LABORATORIES INC.,CAPITAL GOODS,INDUSTRIAL MACHINERY/COMPONENTS
IFMK,16.0400009155273,15.5299997329712,15.5299997329712,16.5,18800,2017-03-28,IFRESH INC.,CONSUMER SERVICES,FOOD CHAINS
AGN,234.130004882812,235.289993286133,233.0,237.199996948242,2639100,2017-03-23,ALLERGAN PLC.,HEALTH CARE,MAJOR PHARMACEUTICALS
PFH,20.0200004577637,20.2000007629395,20.0200004577637,20.3500003814697,600,2009-11-12,CABCO SERIES 2004-101 TRUST,FINANCE,FINANCE: CONSUMER SERVICES
CAC,26.4333324432373,26.2933330535889,26.2000007629395,26.5,20200,2006-05-23,CAMDEN NATIONAL CORPORATION,FINANCE,MAJOR BANKS
SEE,19.7099990844727,19.8799991607666,19.6100006103516,19.9899997711182,2283600,2012-03-14,SEALED AIR CORPORATION,BASIC INDUSTRIES,MAJOR CHEMICALS
CTBI,35.2200012207031,34.7299995422363,34.7099990844727,35.2200012207031,21500,2016-07-25,COMMUNITY TRUST BANCORP INC.,FINANCE,MAJOR BANKS
SKM,17.6000003814697,18.3400001525879,17.6000003814697,18.3999996185303,986700,2001-05-16,SK TELECOM CO. LTD.,PUBLIC UTILITIES,TELECOMMUNICATIONS EQUIPMENT
WSM,19.5,19.4200000762939,19.2600002288818,19.7900009155273,1164200,2010-02-10,WILLIAMS-SONOMA INC.,CONSUMER SERVICES,HOME FURNISHINGS
BRT,11.210000038147,11.1000003814697,11.0799999237061,11.3800001144409,53400,2008-03-10,BRT APARTMENTS CORP.,CONSUMER SERVICES,REAL ESTATE INVESTMENT TRUSTS
WYNN,66.5899963378906,68.3099975585938,66.4800033569336,68.5899963378906,1279500,2006-07-24,WYNN RESORTS LIMITED,CONSUMER SERVICES,HOTELS/RESORTS
CYTX,360.0,325.5,324.0,361.5,3200,2012-04-13,CYTORI THERAPEUTICS INC,HEALTH CARE,MEDICAL/DENTAL INSTRUMENTS
VC,101.519996643066,102.889999389648,101.330001831055,103.440002441406,205500,2017-07-07,VISTEON CORPORATION,CAPITAL GOODS,AUTO PARTS:O.E.M.
NAV,26.75,25.3125,25.0625,26.75,267100,1998-09-24,NAVISTAR INTERNATIONAL CORPORATION,CAPITAL GOODS,AUTO MANUFACTURING
MUR,14.1137733459473,13.65500831604,13.5605573654175,14.2487049102783,811000,2000-06-19,MURPHY OIL CORPORATION,ENERGY,OIL & GAS PRODUCTION
GABC,21.5733337402344,21.3933334350586,21.2600002288818,21.6333332061768,66600,2016-03-16,GERMAN AMERICAN BANCORP INC.,FINANCE,MAJOR BANKS
JMPB,25.8400001525879,25.8400001525879,25.8400001525879,25.8600006103516,600,2017-06-19,JMP GROUP LLC,FINANCE,INVESTMENT BANKERS/BROKERS/SERVICE
NJR,15.2266664505005,15.1033334732056,15.0333337783813,15.2266664505005,229400,2005-08-26,NEWJERSEY RESOURCES CORPORATION,PUBLIC UTILITIES,OIL/GAS TRANSMISSION
USM,38.5400009155273,39.4300003051758,38.5400009155273,39.5800018310547,54600,2002-04-12,UNITED STATES CELLULAR CORPORATION,PUBLIC UTILITIES,TELECOMMUNICATIONS EQUIPMENT
LLEX,3.29999995231628,3.28999996185303,3.22000002861023,3.45000004768372,12800,2016-12-07,LILIS ENERGY INC.,ENERGY,OIL & GAS PRODUCTION
ANAT,130.429992675781,129.679992675781,128.5,130.830001831055,11300,2018-08-06,AMERICAN NATIONAL INSURANCE COMPANY,FINANCE,LIFE INSURANCE
HAL,48.7099990844727,48.4900016784668,47.9700012207031,48.9700012207031,9199300,2014-01-27,HALLIBURTON COMPANY,ENERGY,OILFIELD SERVICES/EQUIPMENT
PXI,41.4300003051758,40.9799995422363,40.6300010681152,41.6399993896484,103500,2011-05-05,POWERSHARES DWA ENERGY MOMENTUM PORTFOLIO,,
CSV,5.15999984741211,5.15000009536743,5.13000011444092,5.19999980926514,61800,2005-12-14,CARRIAGE SERVICES INC.,CONSUMER SERVICES,OTHER CONSUMER SERVICES
LEN,4.79351043701172,4.8549656867981,4.79351043701172,4.8754506111145,289800,1991-11-04,LENNAR CORPORATION,BASIC INDUSTRIES,HOMEBUILDING
CAVM,26.5900001525879,26.9599990844727,26.4400005340576,27.3799991607666,771100,2010-05-11,CAVIUM INC.,TECHNOLOGY,SEMICONDUCTORS
MDRX,24.6900005340576,24.5,24.4300003051758,24.9300003051758,651500,2007-10-19,ALLSCRIPTS HEALTHCARE SOLUTIONS INC.,TECHNOLOGY,EDP SERVICES
BLDP,1.73000001907349,1.71000003814697,1.71000003814697,1.75,94700,2010-09-24,BALLARD POWER SYSTEMS INC.,ENERGY,INDUSTRIAL MACHINERY/COMPONENTS
CRY,2.0,2.16666674613953,2.0,2.16666674613953,19500,1994-03-17,CRYOLIFE INC.,HEALTH CARE,MEDICAL/DENTAL INSTRUMENTS
VVPR,3.75799989700317,3.70000004768372,3.70000004768372,3.75799989700317,6100,2017-05-25,VIVOPOWER INTERNATIONAL PLC,PUBLIC UTILITIES,POWER GENERATION
ADM,10.7166233062744,10.603816986084,10.5474138259888,10.7730264663696,2444900,1993-12-16,ARCHER-DANIELS-MIDLAND COMPANY,CONSUMER NON-DURABLES,PACKAGED FOODS
PHIIK,33.4000015258789,32.9099998474121,32.5200004577637,33.7400016784668,34100,2013-01-25,PHI INC.,TRANSPORTATION,TRANSPORTATION SERVICES
GSK,3.15625,3.15625,3.15625,3.1875,572400,1984-12-04,GLAXOSMITHKLINE PLC,HEALTH CARE,MAJOR PHARMACEUTICALS
HTLF,23.6800003051758,23.1800003051758,23.1800003051758,23.6800003051758,32400,2013-02-20,HEARTLAND FINANCIAL USA INC.,FINANCE,MAJOR BANKS
CRR,45.2666664123535,45.3333320617676,45.060001373291,45.4133338928223,222600,2005-05-20,CARBO CERAMICS INC.,CAPITAL GOODS,INDUSTRIAL MACHINERY/COMPONENTS
HSII,22.3299999237061,21.1000003814697,20.8700008392334,22.3299999237061,165500,2008-11-12,HEIDRICK & STRUGGLES INTERNATIONAL INC.,TECHNOLOGY,DIVERSIFIED COMMERCIAL SERVICES
NJR,23.9650001525879,23.9099998474121,23.8050003051758,24.1299991607666,163200,2012-01-23,NEWJERSEY RESOURCES CORPORATION,PUBLIC UTILITIES,OIL/GAS TRANSMISSION
FMX,96.9899978637695,97.2699966430664,95.1699981689453,97.3199996948242,544600,2012-11-28,FOMENTO ECONOMICO MEXICANO S.A.B. DE C.V.,CONSUMER NON-DURABLES,BEVERAGES (PRODUCTION/DISTRIBUTION)
EXTR,1.96000003814697,2.0,1.77999997138977,2.01999998092651,663000,2008-11-04,EXTREME NETWORKS INC.,TECHNOLOGY,COMPUTER COMMUNICATIONS EQUIPMENT
HPP,19.9899997711182,19.8400001525879,19.7199993133545,20.1499996185303,95500,2013-09-25,HUDSON PACIFIC PROPERTIES INC.,FINANCE,REAL ESTATE
MGM,7.9375,7.8125,7.71875,8.09375,1159600,1994-02-07,MGM RESORTS INTERNATIONAL,CONSUMER SERVICES,HOTELS/RESORTS
GLP,16.75,16.6499996185303,16.6499996185303,17.0,77800,2017-12-18,GLOBAL PARTNERS LP,ENERGY,OIL REFINING/MARKETING
AKS,15.5299997329712,15.8500003814697,15.460000038147,15.9399995803833,3136900,2006-04-06,AK STEEL HOLDING CORPORATION,BASIC INDUSTRIES,STEEL/IRON ORE
AXE,25.8500003814697,26.0100002288818,25.1499996185303,26.6000003814697,281000,2001-04-24,ANIXTER INTERNATIONAL INC.,CONSUMER NON-DURABLES,TELECOMMUNICATIONS EQUIPMENT
FRBK,7.3993124961853,7.32816505432129,7.25701808929443,7.3993124961853,24200,1997-12-10,REPUBLIC FIRST BANCORP INC.,FINANCE,MAJOR BANKS
MCA,13.6800003051758,13.7299995422363,13.6599998474121,13.7399997711182,22000,2002-11-19,BLACKROCK MUNIYIELD CALIFORNIA INSURED FUND INC.,,
HBANN,25.6690006256104,25.5510005950928,25.5510005950928,25.6690006256104,1400,2018-08-06,HUNTINGTON BANCSHARES INCORPORATED,FINANCE,MAJOR BANKS
WASH,2.17283940315247,2.17283940315247,2.17283940315247,2.76543211936951,3300,1991-10-08,WASHINGTON TRUST BANCORP INC.,FINANCE,MAJOR BANKS
CBK,2.92000007629395,3.36999988555908,2.92000007629395,3.36999988555908,74600,2008-11-28,CHRISTOPHER & BANKS CORPORATION,CONSUMER SERVICES,CLOTHING/SHOE/ACCESSORY STORES
ISIG,3.875,3.6875,3.625,3.875,14000,1997-03-19,INSIGNIA SYSTEMS INC.,CONSUMER SERVICES,ADVERTISING
DX,21.5,21.0,21.0,21.75,58100,1991-10-09,DYNEX CAPITAL INC.,CONSUMER SERVICES,REAL ESTATE INVESTMENT TRUSTS
BMO,71.8099975585938,71.8399963378906,71.7600021362305,72.1500015258789,301500,2016-12-23,BANK OF MONTREAL,FINANCE,COMMERCIAL BANKS
MMYT,27.0,26.7999992370605,26.5200004577637,27.8899993896484,506900,2011-02-09,MAKEMYTRIP LIMITED,CONSUMER SERVICES,TRANSPORTATION SERVICES
FTNT,37.6699981689453,37.1300010681152,37.0299987792969,38.0299987792969,500500,2017-07-03,FORTINET INC.,TECHNOLOGY,COMPUTER PERIPHERAL EQUIPMENT
CIA,7.36999988555908,7.44999980926514,7.32000017166138,7.5,43000,2014-03-14,CITIZENS INC.,FINANCE,LIFE INSURANCE
F,2.15727496147156,2.1329448223114,2.12888979911804,2.16944003105164,1628500,1973-03-05,FORD MOTOR COMPANY,CAPITAL GOODS,AUTO MANUFACTURING
TPL,28.7999992370605,28.7999992370605,28.7999992370605,28.8020000457764,7000,2006-08-04,TEXAS PACIFIC LAND TRUST,ENERGY,OIL & GAS PRODUCTION
FTK,5.01999998092651,5.11999988555908,4.96000003814697,5.1399998664856,609900,2011-01-10,FLOTEK INDUSTRIES INC.,BASIC INDUSTRIES,MAJOR CHEMICALS
TXRH,14.539999961853,14.2399997711182,14.1400003433228,14.5500001907349,441000,2006-11-09,TEXAS ROADHOUSE INC.,CONSUMER SERVICES,RESTAURANTS
PM,81.1500015258789,82.0299987792969,80.7099990844727,82.0299987792969,4165900,2018-07-05,PHILIP MORRIS INTERNATIONAL INC,CONSUMER NON-DURABLES,FARMING/SEEDS/MILLING
CAF,27.6599998474121,27.3899993896484,27.2800006866455,27.6800003051758,171400,2010-03-04,MORGAN STANLEY CHINA A SHARE FUND INC.,,
PEZ,19.6499996185303,19.7399997711182,19.6399993896484,19.7399997711182,8400,2010-01-27,POWERSHARES DWA CONSUMER CYCLICALS MOMENTUM PORTFOLIO,,
CBB,47.1875,47.8125,47.1875,47.8125,16900,1994-08-29,CINCINNATI BELL INC,PUBLIC UTILITIES,TELECOMMUNICATIONS EQUIPMENT
MPA,11.5625,11.625,11.3125,11.625,21700,1999-12-01,BLACKROCK MUNIYIELD PENNSYLVANIA QUALITY FUND,,
KERX,3.36999988555908,3.28999996185303,3.10999989509583,3.38000011444092,1591200,2016-01-15,KERYX BIOPHARMACEUTICALS INC.,HEALTH CARE,MAJOR PHARMACEUTICALS
HCP,30.3278694152832,29.8998184204102,29.8633880615234,30.5464477539062,1561500,2008-06-11,HCP INC.,CONSUMER SERVICES,REAL ESTATE INVESTMENT TRUSTS
SWKS,10.3699998855591,10.2700004577637,10.1499996185303,10.7700004577637,6977700,2009-10-28,SKYWORKS SOLUTIONS INC.,TECHNOLOGY,SEMICONDUCTORS
AES,11.4799995422363,11.1999998092651,11.1400003433228,11.4799995422363,2725400,2017-03-20,THE AES CORPORATION,BASIC INDUSTRIES,ELECTRIC UTILITIES: CENTRAL
XOXO,10.6400003433228,10.5799999237061,10.5200004577637,10.7600002288818,203600,2013-06-13,XO GROUP INC.,CONSUMER SERVICES,OTHER CONSUMER SERVICES
PBT,4.0,4.0,4.0,4.0,1000,1992-03-31,PERMIAN BASIN ROYALTY TRUST,ENERGY,OIL & GAS PRODUCTION
SPG,181.009994506836,181.990005493164,180.789993286133,182.869995117188,1298500,2017-02-09,SIMON PROPERTY GROUP INC.,CONSUMER SERVICES,REAL ESTATE INVESTMENT TRUSTS
CHCO,29.6499996185303,29.0300006866455,28.6900005340576,29.7099990844727,124300,2011-08-18,CITY HOLDING COMPANY,FINANCE,MAJOR BANKS
ESND,1.625,1.625,1.59375,1.625,73600,1990-01-22,ESSENDANT INC.,CONSUMER SERVICES,PAPER
TLYS,7.48000001907349,7.59999990463257,7.3600001335144,7.61999988555908,62400,2014-08-04,TILLY&#39;S INC.,CONSUMER SERVICES,CLOTHING/SHOE/ACCESSORY STORES
MAV,13.7299995422363,13.6700000762939,13.6700000762939,13.7799997329712,34200,2011-10-25,PIONEER MUNICIPAL HIGH INCOME ADVANTAGE TRUST,,
GLBS,2.73000001907349,2.86999988555908,2.72000002861023,2.86999988555908,3700,2013-11-18,GLOBUS MARITIME LIMITED,TRANSPORTATION,MARINE TRANSPORTATION
FITB,9.51440334320068,9.28395080566406,9.28395080566406,9.51440334320068,355200,1992-03-03,FIFTH THIRD BANCORP,FINANCE,MAJOR BANKS
JOUT,7.5,7.75,7.5,7.75,300,2000-02-22,JOHNSON OUTDOORS INC.,CONSUMER NON-DURABLES,RECREATIONAL PRODUCTS/TOYS
HUBB,23.3125,23.625,23.1875,24.0,110400,2000-10-23,HUBBELL INC,CAPITAL GOODS,ELECTRICAL PRODUCTS
UNT,62.3699989318848,62.8600006103516,62.3699989318848,63.0099983215332,278600,2014-08-13,UNIT CORPORATION,ENERGY,OIL & GAS PRODUCTION
